internal_timestamp,gps_timestamp,lon,lat
01/01/2000 21:16:35.59,30/06/2024 15:30:14,31.18014,-25.572653
01/01/2000 21:21:34.53,30/06/2024 15:35:16,31.179976,-25.572594
01/01/2000 21:26:36.58,30/06/2024 15:40:12,31.179951,-25.572637
01/01/2000 21:31:32.57,30/06/2024 15:45:14,31.179944,-25.572637
01/01/2000 21:36:35.06,30/06/2024 15:50:14,31.179978,-25.572691
01/01/2000 21:41:34.60,30/06/2024 15:55:12,31.179761,-25.572618
01/01/2000 21:46:32.61,30/06/2024 16:00:15,31.179742,-25.572608
01/01/2000 21:51:35.78,30/06/2024 16:05:31,31.180069,-25.572612
01/01/2000 21:56:51.62,30/06/2024 16:10:13,31.180334,-25.572578
01/01/2000 22:01:33.63,30/06/2024 16:15:37,31.18015,-25.572596
01/01/2000 22:06:57.65,30/06/2024 16:20:39,31.180093,-25.572575
01/01/2000 22:12:00.14,30/06/2024 16:25:13,31.180053,-25.572612
01/01/2000 22:16:33.59,30/06/2024 16:30:49,31.180063,-25.572616
01/01/2000 22:22:09.99,30/06/2024 16:35:10,31.179924,-25.572659
01/01/2000 22:26:30.64,30/06/2024 16:40:08,31.180092,-25.572598
01/01/2000 22:31:28.69,30/06/2024 16:45:08,31.180031,-25.572595
01/01/2000 22:36:29.67,30/06/2024 16:50:14,31.180142,-25.572578
01/01/2000 22:41:34.66,30/06/2024 16:55:08,31.180094,-25.572582
01/01/2000 22:46:29.64,30/06/2024 17:00:44,31.179968,-25.572552
01/01/2000 22:52:04.68,30/06/2024 17:05:35,31.180049,-25.572586
01/01/2000 22:56:56.18,30/06/2024 17:10:09,31.180002,-25.572647
01/01/2000 23:01:29.70,30/06/2024 17:15:10,31.180157,-25.572607
01/01/2000 23:06:30.73,30/06/2024 17:20:10,31.180261,-25.572552
01/01/2000 23:11:30.70,30/06/2024 17:25:10,31.180494,-25.572653
01/01/2000 23:16:30.70,30/06/2024 17:30:06,31.180801,-25.572594
01/01/2000 23:21:26.74,30/06/2024 17:35:09,31.180217,-25.572538
01/01/2000 23:26:29.73,30/06/2024 17:40:10,31.179907,-25.572546
01/01/2000 23:31:30.72,30/06/2024 17:45:14,31.179786,-25.5726
01/01/2000 23:36:34.79,30/06/2024 17:50:10,31.180048,-25.572588
01/01/2000 23:41:30.74,30/06/2024 17:55:15,31.180167,-25.572609
01/01/2000 23:46:36.14,30/06/2024 18:00:07,31.180385,-25.572595
